status	lemma	pos	source_frequency_rank	meaning_ja_candidate	meaning_ja_alternatives	level_candidate	distractor_group_candidate	example_en	example_ja	confidence	source_synsets	notes
approved	spicy	adjective	9137	辛い	香辛料の効いた	toeic800	quality-adjective			13	02398378-a,02397732-a	快い刺激的な味のある; 味覚神経に灼熱感をもたらすさま; having an agreeably pungent taste
approved	sticky	adjective	9138	べたべたした	粘着性 / 粘っこい / 粘り強い	toeic800	quality-adjective			25	00053691-a,00054804-a	接着剤の粘質の特性を持っている; 接着剤で覆われる; having the sticky properties of an adhesive
approved	sting	noun	9139	刺す痛み	刺傷 / 刺し傷 / 虫の刺し傷	toeic800	daily-noun			18	14332085-n	"痛みの一種; 刺されるのと同じくらい突然で痛みを伴う何か; a kind of pain; something as sudden and painful as being stung; ""the sting of death""; ""he felt the stinging of nettles"""
approved	sting	verb	9140	ひりひり痛む	刺す / しみる	toeic800	basic-verb-action			16	02120451-v,01445407-v,02123424-v	"鋭いか刺すような痛みまたは不快感を引き起こす; に針を通す; cause a sharp or stinging pain or discomfort; ""The sun burned his face"""
approved	sufficiently	adverb	9141	十分に	十分 / みっしり / みっちり	toeic800	manner-adverb			31	00145571-r	"十分な程度まで; to a sufficient degree; ""she was sufficiently fluent in Mandarin"""
approved	tick	verb	9144	チクタク鳴る		toeic800	basic-verb-action			15	02175578-v	"時計またはタイマーのような音を出す; make a sound like a clock or a timer; ""the clocks were ticking""; ""the grandfather clock beat midnight"""
approved	tutorial	noun	9146	チュートリアル	チュートリアル	toeic800	learning-noun			15	07148022-n	1人あるいは小人数の生徒にチューターが行う集中的な指導; a session of intensive tuition given by a tutor to an individual or to a small number of students
approved	unpleasant	adjective	9150	不快な	不快 / 不祥 / 不愉快	toeic800	quality-adjective			31	01801600-a	"知覚、精神または感情に不快な; disagreeable to the senses, to the mind, or feelings ; ""an unpleasant personality""; ""unpleasant repercussions""; ""unpleasant odors"""
approved	unrelated	adjective	9151	無関係な		toeic800	quality-adjective			19	01974740-a	論理的あるいは因果関係を欠いているさま; lacking a logical or causal relation
approved	vent	noun	9154	通気口	通気孔 / 通風孔 / 出口	toeic800	daily-noun			19	04526241-n	ガスや空気を逃すための開口部; a hole for the escape of gas or air
approved	vent	verb	9155	吐き出す	発散する / 打ち明ける	toeic800	basic-verb-action			22	00944548-v	"表現する、発言をする; give expression or utterance to; ""She vented her anger""; ""The graduates gave vent to cheers"""
approved	vicinity	noun	9156	付近	傍 / 辺 / 付近	toeic800	place-noun			25	08641113-n	"周辺の地域、または、近隣の地域; a surrounding or nearby region; ""the plane crashed in the vicinity of Asheville""; ""it is a rugged locality""; ""he always blames someone else in the immediate neighborhood""; ""I will drop in on you the next time I am in this neck of the woods"""
approved	wardrobe	noun	9159	洋服だんす	クローゼット / ワードローブ / 手持ちの服	toeic800	daily-noun			21	04550184-n	服に収納場所を与える家具の背の高い一部; ドアと服を掛けるためのレールまたはフックを有する; a tall piece of furniture that provides storage space for clothes; has a door and rails or hooks for hanging clothes
approved	warmth	noun	9160	暖かさ	熱さ / 暖かさ / 温かさ	toeic800	daily-noun			25	05725527-n	熱エネルギーで起こる感覚; the sensation caused by heat energy
approved	bulletin	noun	9165	速報		toeic800	travel-noun			19	06682290-n	要約した記事（特に迅速な出版または放送のために公表する公式声明）; a brief report (especially an official statement issued for immediate publication or broadcast)
approved	cautious	adjective	9170	慎重な	慎み深い / 控目 / 控えめ	toeic800	quality-adjective			19	00325281-a,01532149-a	"用心深く先を見る; 過剰を避ける; showing careful forethought; ""reserved and cautious; never making swift decisions""; ""a cautious driver"""
approved	cooperate	verb	9172	協力する	協力 / 協同 / 協調	toeic800	basic-verb-action			31	02416278-v	"計画の共同作業を一緒にする; work together on a common enterprise of project; ""The soprano and the pianist did not get together very well""; ""We joined forces with another research group"""
approved	coordinated	adjective	9173	連携した	身のこなしの器用な	toeic800	quality-adjective			16	01328229-a,00062152-a,01486704-a	"1単位として動く; 一組以上の筋肉を使用することにおいて器用な; operating as a unit; ""a unified utility system""; ""a coordinated program"""
approved	counselor	noun	9174	相談員	補佐 / 輔佐 / 顧問	toeic800	daily-noun			22	09968845-n	問題について助言をする人; someone who gives advice about problems
approved	curb	noun	9175	縁石	歯止め / アメリカン証券取引所	toeic800	travel-noun			27	03148920-n	一連の縁石から成る歩道と道路の間のへり（通例排水口の部分を構成する）; an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter)
approved	curb	verb	9176	抑える	制御 / 制禦 / 我慢	toeic800	basic-verb-action			19	02510337-v	"強度を減じる; 調節する; lessen the intensity of; temper; hold in restraint; hold or keep within limits; ""moderate your alcohol intake""; ""hold your tongue""; ""hold your temper""; ""control your anger"""
approved	efficiently	adverb	9184	効率よく	てきぱき / ぱっぱと / 手際良く	toeic800	manner-adverb			19	00235843-r	"効率的に; 効果的に; with efficiency; in an efficient manner; ""he functions efficiently"""
approved	encouragement	noun	9185	励まし	励み / 勧め / 勧奨	toeic800	technology-noun			22	06691442-n	承認と支持の表現; the expression of approval and support
approved	enforced	adjective	9186	強制された		toeic800	quality-adjective			16	00557478-a	"強要される、強制される、または施行される; forced or compelled or put in force; ""a life of enforced inactivity""; ""enforced obedience"""
approved	faction	noun	9187	派閥	会派 / 党派 / 党閥	toeic800	daily-noun			19	08241798-n	通常は陰謀を通じて権力を握ろうとする派閥; a clique (often secret) that seeks power usually through intrigue
approved	flooded	adjective	9190	浸水した	浩浩たる / 湛然たる / ぐちょぐちょ	toeic800	quality-adjective			16	01083754-a	"冠水する; covered with water; ""the main deck was afloat (or awash)""; ""the monsoon left the whole place awash""; ""a flooded bathroom""; ""inundated farmlands""; ""an overflowing tub"""
approved	gamble	noun	9192	賭け		toeic800	daily-noun			12	00802962-n	リスクのある行為または冒険; a risky act or venture
approved	gamble	verb	9193	賭ける	冒険 / 綱渡 / 綱渡り	toeic800	business-verb			19	02544348-v	"良好な結果を願って危険を冒す; take a risk in the hope of a favorable outcome; ""When you buy these stocks you are gambling"""
approved	goalkeeper	noun	9194	ゴールキーパー	ゴールキーパー / GK	toeic800	people-noun			13	10134001-n	ゴールを守るよう割り当てられたサッカーまたはホッケープレーヤー; the soccer or hockey player assigned to protect the goal
approved	harmless	adjective	9195	無害な		toeic800	quality-adjective			16	01159655-a	"引き起こさないことあるいは、害を引き起こす能力がある; not causing or capable of causing harm; ""harmless bacteria""; ""rendered the bomb harmless"""
approved	hesitate	verb	9196	ためらう	切る / 尻込 / 後込	toeic800	communication-verb			31	02641035-v	"継続前に活動を一時的に中断する; interrupt temporarily an activity before continuing; ""The speaker paused"""
approved	hygiene	noun	9202	衛生	摂生 / 衛生 / 養生	toeic800	people-noun			13	14495080-n	"衛生の慣行を促進している状態; a condition promoting sanitary practices; ""personal hygiene"""
approved	imaginary	adjective	9205	架空の	空想的 / 観念的 / 非現実的	toeic800	quality-adjective			31	01936528-a	"事実に基づいていないさま; 非現実的なさま; not based on fact; unreal; ""the falsehood about some fanciful secret treaties""- F.D.Roosevelt; ""a small child's imaginary friends""; ""to create a notional world for oneself"""
approved	inconsistent	adjective	9207	一貫しない	不筋 / 不一致 / 不合理	toeic800	quality-adjective			16	01987207-a	"首尾一貫したか協和的であることが不可能である; not capable of being made consistent or harmonious; ""inconsistent accounts"""
approved	kindergarten	noun	9209	幼稚園		toeic800	people-noun			16	08412136-n	小学校に備えるための、4歳から6歳までの子供のための就学前教育機関; a preschool for children age 4 to 6 to prepare them for primary school
approved	neglect	noun	9216	怠慢	仮初 / 寛怠 / 忽せ	toeic800	travel-noun			19	05706629-n	注意や当然と思われる関心が欠如していること; lack of attention and due care
approved	neglect	verb	9217	怠る	取落す / 取逃す / 抜かす	toeic800	basic-verb-action			31	00614999-v	"未完成のまま残すあるいは除外する; leave undone or leave out; ""How could I miss that typo?""; ""The workers on the conveyor belt miss one out of ten"""
approved	oppression	noun	9219	抑圧	圧制 / 圧迫 / 強圧	toeic800	daily-noun			16	00421047-n,13996719-n,07538674-n	"苛酷な手段によって隷属させる行為; 力や権力の不正な行使によって抑圧される状態; the act of subjugating by cruelty; ""the tyrant's oppression of the people"""
approved	patriotic	adjective	9220	愛国的な		toeic800	quality-adjective			25	01740207-a	あなたの国に対する愛情の影響を受ける; inspired by love for your country
approved	prejudice	noun	9225	偏見	依怙 / 偏り / 偏執	toeic800	daily-noun			22	06201908-n	ある問題や状況を客観的に見ることを妨げる偏った見方; a partiality that prevents objective consideration of an issue or situation
